pollster,sample_size,numeric_grade,pollscore,state,transparency_score,end_date,party,answer,pct
North Star Opinion Research,600,1.1,0.3,Wisconsin,3,2024-04-09,DEM,Biden,45
North Star Opinion Research,600,1.1,0.3,Wisconsin,3,2024-04-09,REP,Trump,45
North Star Opinion Research,600,1.1,0.3,Wisconsin,3,2024-04-09,DEM,Biden,36
North Star Opinion Research,600,1.1,0.3,Wisconsin,3,2024-04-09,REP,Trump,37
North Star Opinion Research,600,1.1,0.3,Wisconsin,3,2024-04-09,IND,Kennedy,13
North Star Opinion Research,600,1.1,0.3,Wisconsin,3,2024-04-09,GRE,Stein,4
North Star Opinion Research,600,1.1,0.3,Wisconsin,3,2024-04-09,IND,West,2
Cygnal,600,2.1,-1.1,North Carolina,4,2024-04-08,DEM,Biden,39
Cygnal,600,2.1,-1.1,North Carolina,4,2024-04-08,REP,Trump,43.3
Cygnal,600,2.1,-1.1,North Carolina,4,2024-04-08,IND,Kennedy,7.3
Morning Consult,4000,1.9,-0.3,National,3,2024-04-08,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,National,3,2024-04-08,REP,Trump,44
Ipsos,833,2.8,-0.9,National,9.5,2024-04-08,DEM,Biden,41
Ipsos,833,2.8,-0.9,National,9.5,2024-04-08,REP,Trump,37
Ipsos,1021,2.8,-0.9,National,9.5,2024-04-08,DEM,Biden,37
Ipsos,1021,2.8,-0.9,National,9.5,2024-04-08,REP,Trump,36
Quinnipiac,1401,2.8,-0.5,North Carolina,9,2024-04-08,DEM,Biden,46
Quinnipiac,1401,2.8,-0.5,North Carolina,9,2024-04-08,REP,Trump,48
Quinnipiac,1401,2.8,-0.5,North Carolina,9,2024-04-08,DEM,Biden,38
Quinnipiac,1401,2.8,-0.5,North Carolina,9,2024-04-08,REP,Trump,41
Quinnipiac,1401,2.8,-0.5,North Carolina,9,2024-04-08,IND,Kennedy,12
Quinnipiac,1401,2.8,-0.5,North Carolina,9,2024-04-08,IND,West,3
Quinnipiac,1401,2.8,-0.5,North Carolina,9,2024-04-08,GRE,Stein,3
University of Massachusetts Lowell/YouGov,1688,2.9,-1,National,9,2024-04-08,DEM,Biden,42
University of Massachusetts Lowell/YouGov,1688,2.9,-1,National,9,2024-04-08,REP,Trump,42
University of Massachusetts Lowell/YouGov,1688,2.9,-1,National,9,2024-04-08,IND,Kennedy,7
University of Massachusetts Lowell/YouGov,1688,2.9,-1,National,9,2024-04-08,DEM,Swift,26
University of Massachusetts Lowell/YouGov,1688,2.9,-1,National,9,2024-04-08,REP,Trump,43
University of Massachusetts Lowell/YouGov,1688,2.9,-1,National,9,2024-04-08,IND,Kennedy,12
University of Massachusetts Lowell/YouGov,1688,2.9,-1,National,9,2024-04-08,DEM,Biden,42
University of Massachusetts Lowell/YouGov,1688,2.9,-1,National,9,2024-04-08,REP,West,6
University of Massachusetts Lowell/YouGov,1688,2.9,-1,National,9,2024-04-08,IND,Kennedy,24
Redfield & Wilton Strategies,3203,1.8,0.4,National,9,2024-04-07,DEM,Biden,41
Redfield & Wilton Strategies,3203,1.8,0.4,National,9,2024-04-07,REP,Trump,41
Redfield & Wilton Strategies,3203,1.8,0.4,National,9,2024-04-07,IND,Kennedy,9
Morning Consult,6236,1.9,-0.3,National,3,2024-04-07,DEM,Biden,43
Morning Consult,6236,1.9,-0.3,National,3,2024-04-07,REP,Trump,44
Morning Consult,6004,1.9,-0.3,National,3,2024-04-07,DEM,Biden,45
Morning Consult,6004,1.9,-0.3,National,3,2024-04-07,REP,Trump,43
Ipsos,1014,2.8,-0.9,Florida,9.5,2024-04-07,DEM,Biden,31
Ipsos,1014,2.8,-0.9,Florida,9.5,2024-04-07,REP,Trump,39
Ipsos,1014,2.8,-0.9,Florida,9.5,2024-04-07,IND,Kennedy,7
SurveyUSA,608,2.8,-1.3,Minnesota,8,2024-04-07,DEM,Biden,44
SurveyUSA,608,2.8,-1.3,Minnesota,8,2024-04-07,REP,Trump,42
Morning Consult,4000,1.9,-0.3,National,3,2024-04-06,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,National,3,2024-04-06,REP,Trump,44
Cygnal,1000,2.1,-1.1,Texas,4,2024-04-06,DEM,Biden,36.6
Cygnal,1000,2.1,-1.1,Texas,4,2024-04-06,REP,Trump,45.8
Cygnal,1000,2.1,-1.1,Texas,4,2024-04-06,IND,Kennedy,7.6
Cygnal,1000,2.1,-1.1,Texas,4,2024-04-06,GRE,Stein,1.7
Cygnal,1000,2.1,-1.1,Texas,4,2024-04-06,IND,West,1
Cygnal,1000,2.1,-1.1,Texas,4,2024-04-06,DEM,Biden,42.2
Cygnal,1000,2.1,-1.1,Texas,4,2024-04-06,REP,Trump,50.7
TIPP,1265,1.8,-0.4,National,3,2024-04-05,DEM,Biden,43
TIPP,1265,1.8,-0.4,National,3,2024-04-05,REP,Trump,40
TIPP,1265,1.8,-0.4,National,3,2024-04-05,DEM,Biden,38
TIPP,1265,1.8,-0.4,National,3,2024-04-05,REP,Trump,38
TIPP,1265,1.8,-0.4,National,3,2024-04-05,IND,Kennedy,11
TIPP,1265,1.8,-0.4,National,3,2024-04-05,IND,West,2
TIPP,1265,1.8,-0.4,National,3,2024-04-05,GRE,Stein,1
Morning Consult,4000,1.9,-0.3,National,3,2024-04-05,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,National,3,2024-04-05,REP,Trump,43
YouGov Blue,4038,3,-1.1,National,9,2024-04-05,DEM,Biden,44
YouGov Blue,4038,3,-1.1,National,9,2024-04-05,REP,Trump,44
YouGov Blue,4038,3,-1.1,National,9,2024-04-05,DEM,Biden,43
YouGov Blue,4038,3,-1.1,National,9,2024-04-05,REP,Trump,42
YouGov Blue,4038,3,-1.1,National,9,2024-04-05,IND,Kennedy,6
Morning Consult,4000,1.9,-0.3,National,3,2024-04-04,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,National,3,2024-04-04,REP,Trump,43
RMG Research,1679,2.3,-0.4,National,5,2024-04-04,DEM,Biden,44
RMG Research,1679,2.3,-0.4,National,5,2024-04-04,REP,Trump,43
RMG Research,1679,2.3,-0.4,National,5,2024-04-04,DEM,Biden,39
RMG Research,1679,2.3,-0.4,National,5,2024-04-04,REP,Trump,39
RMG Research,1679,2.3,-0.4,National,5,2024-04-04,IND,Kennedy,13
Emerson,1438,2.9,-1.1,National,7,2024-04-03,DEM,Biden,49.4
Emerson,1438,2.9,-1.1,National,7,2024-04-03,REP,Trump,50.6
Emerson,1438,2.9,-1.1,National,7,2024-04-03,DEM,Biden,42
Emerson,1438,2.9,-1.1,National,7,2024-04-03,REP,Trump,43.2
Emerson,1438,2.9,-1.1,National,7,2024-04-03,IND,Kennedy,7.8
Emerson,1438,2.9,-1.1,National,7,2024-04-03,IND,West,0.7
Emerson,1438,2.9,-1.1,National,7,2024-04-03,GRE,Stein,0.5
Morning Consult,4000,1.9,-0.3,National,3,2024-04-03,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,National,3,2024-04-03,REP,Trump,43
Morning Consult,4000,1.9,-0.3,National,3,2024-04-02,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,National,3,2024-04-02,REP,Trump,43
YouGov,1604,3,-1.1,National,9,2024-04-02,DEM,Biden,43
YouGov,1604,3,-1.1,National,9,2024-04-02,REP,Trump,43
YouGov,1604,3,-1.1,National,9,2024-04-02,IND,Kennedy,2
YouGov,1604,3,-1.1,National,9,2024-04-02,IND,West,1
YouGov,1604,3,-1.1,National,9,2024-04-02,GRE,Stein,0
Targoz Market Research,974,1.8,0.1,Tennessee,7,2024-04-02,DEM,Biden,31
Targoz Market Research,974,1.8,0.1,Tennessee,7,2024-04-02,REP,Trump,55
Targoz Market Research,955,1.8,0.1,Tennessee,7,2024-04-02,DEM,Biden,28
Targoz Market Research,955,1.8,0.1,Tennessee,7,2024-04-02,REP,Trump,47
Targoz Market Research,955,1.8,0.1,Tennessee,7,2024-04-02,IND,Kennedy,15
Targoz Market Research,1139,1.8,0.1,Tennessee,7,2024-04-02,DEM,Biden,31
Targoz Market Research,1139,1.8,0.1,Tennessee,7,2024-04-02,REP,Trump,60
Targoz Market Research,1176,1.8,0.1,Tennessee,7,2024-04-02,DEM,Biden,25
Targoz Market Research,1176,1.8,0.1,Tennessee,7,2024-04-02,REP,Trump,48
Targoz Market Research,1176,1.8,0.1,Tennessee,7,2024-04-02,IND,Kennedy,16
Morning Consult,4000,1.9,-0.3,National,3,2024-04-01,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,National,3,2024-04-01,REP,Trump,43
Trafalgar Group,1092,0.7,0.6,National,4,2024-03-31,DEM,Biden,39.8
Trafalgar Group,1092,0.7,0.6,National,4,2024-03-31,REP,Trump,43.1
Trafalgar Group,1092,0.7,0.6,National,4,2024-03-31,IND,Kennedy,11.4
Trafalgar Group,1092,0.7,0.6,National,4,2024-03-31,GRE,Stein,0.8
Trafalgar Group,1092,0.7,0.6,National,4,2024-03-31,IND,West,1.7
Morning Consult,6018,1.9,-0.3,National,3,2024-03-31,DEM,Biden,44
Morning Consult,6018,1.9,-0.3,National,3,2024-03-31,REP,Trump,42
Big Village,2021,1.2,1.7,National,9,2024-03-31,DEM,Biden,33.5
Big Village,2021,1.2,1.7,National,9,2024-03-31,REP,Trump,34.9
Big Village,2021,1.2,1.7,National,9,2024-03-31,IND,Kennedy,8.4
Big Village,2021,1.2,1.7,National,9,2024-03-31,IND,West,2.4
Big Village,1619,1.2,1.7,National,9,2024-03-31,DEM,Biden,38.8
Big Village,1619,1.2,1.7,National,9,2024-03-31,REP,Trump,37.8
Big Village,1619,1.2,1.7,National,9,2024-03-31,IND,Kennedy,8.2
Big Village,1619,1.2,1.7,National,9,2024-03-31,IND,West,1.9
Big Village,1425,1.2,1.7,National,9,2024-03-31,DEM,Biden,41.9
Big Village,1425,1.2,1.7,National,9,2024-03-31,REP,Trump,39.7
Big Village,1425,1.2,1.7,National,9,2024-03-31,IND,Kennedy,7.8
Big Village,1425,1.2,1.7,National,9,2024-03-31,IND,West,1.8
RABA Research,503,1.3,0.6,Arizona,7,2024-03-31,DEM,Biden,36
RABA Research,503,1.3,0.6,Arizona,7,2024-03-31,REP,Trump,39
Franklin and Marshall College,431,2.4,-0.1,Pennsylvania,8.5,2024-03-31,DEM,Biden,48
Franklin and Marshall College,431,2.4,-0.1,Pennsylvania,8.5,2024-03-31,REP,Trump,38
Franklin and Marshall College,430,2.4,-0.1,Pennsylvania,8.5,2024-03-31,DEM,Biden,42
Franklin and Marshall College,430,2.4,-0.1,Pennsylvania,8.5,2024-03-31,REP,Trump,40
Franklin and Marshall College,430,2.4,-0.1,Pennsylvania,8.5,2024-03-31,GRE,Stein,3
Franklin and Marshall College,430,2.4,-0.1,Pennsylvania,8.5,2024-03-31,IND,Kennedy,9
Morning Consult,4000,1.9,-0.3,National,3,2024-03-30,DEM,Biden,44
Morning Consult,4000,1.9,-0.3,National,3,2024-03-30,REP,Trump,43
Big Data Poll,1218,1.1,0.2,Michigan,7,2024-03-30,DEM,Biden,43.8
Big Data Poll,1218,1.1,0.2,Michigan,7,2024-03-30,REP,Trump,44.9
Big Data Poll,1145,1.1,0.2,Michigan,7,2024-03-30,DEM,Biden,44.7
Big Data Poll,1145,1.1,0.2,Michigan,7,2024-03-30,REP,Trump,45.5
Big Data Poll,1218,1.1,0.2,Michigan,7,2024-03-30,DEM,Biden,41.2
Big Data Poll,1218,1.1,0.2,Michigan,7,2024-03-30,REP,Trump,44.5
Big Data Poll,1218,1.1,0.2,Michigan,7,2024-03-30,IND,Kennedy,7.8
Big Data Poll,1145,1.1,0.2,Michigan,7,2024-03-30,DEM,Biden,42.2
Big Data Poll,1145,1.1,0.2,Michigan,7,2024-03-30,REP,Trump,44.9
Big Data Poll,1145,1.1,0.2,Michigan,7,2024-03-30,IND,Kennedy,7.8
Big Data Poll,1218,1.1,0.2,Michigan,7,2024-03-30,DEM,Biden,42.2
Big Data Poll,1218,1.1,0.2,Michigan,7,2024-03-30,REP,Trump,43.9
Big Data Poll,1218,1.1,0.2,Michigan,7,2024-03-30,IND,Kennedy,11.3
Big Data Poll,1218,1.1,0.2,Michigan,7,2024-03-30,GRE,Stein,2.6
Big Data Poll,1145,1.1,0.2,Michigan,7,2024-03-30,DEM,Biden,42.9
Big Data Poll,1145,1.1,0.2,Michigan,7,2024-03-30,REP,Trump,44.3
Big Data Poll,1145,1.1,0.2,Michigan,7,2024-03-30,IND,Kennedy,10.7
Big Data Poll,1145,1.1,0.2,Michigan,7,2024-03-30,GRE,Stein,2.1
Big Data Poll,1218,1.1,0.2,Michigan,7,2024-03-30,DEM,Biden,48.5
Big Data Poll,1218,1.1,0.2,Michigan,7,2024-03-30,REP,Trump,51.5
Big Data Poll,1145,1.1,0.2,Michigan,7,2024-03-30,DEM,Biden,48.5
Big Data Poll,1145,1.1,0.2,Michigan,7,2024-03-30,REP,Trump,51.5
Big Data Poll,1305,1.1,0.2,Pennsylvania,7,2024-03-30,DEM,Biden,41.3
Big Data Poll,1305,1.1,0.2,Pennsylvania,7,2024-03-30,REP,Trump,47
Big Data Poll,1305,1.1,0.2,Pennsylvania,7,2024-03-30,DEM,Biden,39.7
Big Data Poll,1305,1.1,0.2,Pennsylvania,7,2024-03-30,REP,Trump,45.4
Big Data Poll,1305,1.1,0.2,Pennsylvania,7,2024-03-30,IND,Kennedy,8
Big Data Poll,1305,1.1,0.2,Pennsylvania,7,2024-03-30,DEM,Biden,41.6
Big Data Poll,1305,1.1,0.2,Pennsylvania,7,2024-03-30,REP,Trump,45.7
Big Data Poll,1305,1.1,0.2,Pennsylvania,7,2024-03-30,IND,Kennedy,9.3
Big Data Poll,1305,1.1,0.2,Pennsylvania,7,2024-03-30,GRE,Stein,3.3
Big Data Poll,1305,1.1,0.2,Pennsylvania,7,2024-03-30,DEM,Biden,48.9
Big Data Poll,1305,1.1,0.2,Pennsylvania,7,2024-03-30,REP,Trump,51.1
High Point University,1016,2.5,-0.4,North Carolina,8,2024-03-30,DEM,Biden,38
High Point University,1016,2.5,-0.4,North Carolina,8,2024-03-30,REP,Trump,43
High Point University,829,2.5,-0.4,North Carolina,8,2024-03-30,DEM,Biden,42
High Point University,829,2.5,-0.4,North Carolina,8,2024-03-30,REP,Trump,45
Data for Progress,1200,2.6,-1.2,National,10,2024-03-29,DEM,Biden,47
Data for Progress,1200,2.6,-1.2,National,10,2024-03-29,REP,Trump,46
Data for Progress,1200,2.6,-1.2,National,10,2024-03-29,DEM,Biden,41
Data for Progress,1200,2.6,-1.2,National,10,2024-03-29,REP,Trump,42
Data for Progress,1200,2.6,-1.2,National,10,2024-03-29,IND,Kennedy,8
Data for Progress,1200,2.6,-1.2,National,10,2024-03-29,IND,West,1
Data for Progress,1200,2.6,-1.2,National,10,2024-03-29,LIB,Oliver,1
Data for Progress,1200,2.6,-1.2,National,10,2024-03-29,GRE,Stein,1
Morning Consult,4000,1.9,-0.3,National,3,2024-03-29,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,National,3,2024-03-29,REP,Trump,44
Emerson,1000,2.9,-1.1,New Jersey,7,2024-03-29,DEM,Biden,45.7
Emerson,1000,2.9,-1.1,New Jersey,7,2024-03-29,REP,Trump,39.4
Emerson,1000,2.9,-1.1,New Jersey,7,2024-03-29,DEM,Biden,41
Emerson,1000,2.9,-1.1,New Jersey,7,2024-03-29,REP,Trump,35.8
Emerson,1000,2.9,-1.1,New Jersey,7,2024-03-29,IND,Kennedy,7.5
Emerson,1000,2.9,-1.1,New Jersey,7,2024-03-29,IND,West,1.2
Emerson,1000,2.9,-1.1,New Jersey,7,2024-03-29,GRE,Stein,0.8
MassINC Polling Group,1002,2.8,-0.8,Massachusetts,7,2024-03-29,DEM,Biden,46
MassINC Polling Group,1002,2.8,-0.8,Massachusetts,7,2024-03-29,REP,Trump,28
MassINC Polling Group,1002,2.8,-0.8,Massachusetts,7,2024-03-29,IND,Kennedy,9
MassINC Polling Group,1002,2.8,-0.8,Massachusetts,7,2024-03-29,IND,West,1
Morning Consult,4000,1.9,-0.3,National,3,2024-03-28,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,National,3,2024-03-28,REP,Trump,44
Marist,1199,2.9,-0.9,National,7,2024-03-28,DEM,Biden,50
Marist,1199,2.9,-0.9,National,7,2024-03-28,REP,Trump,48
Marist,1199,2.9,-0.9,National,7,2024-03-28,DEM,Biden,43
Marist,1199,2.9,-0.9,National,7,2024-03-28,REP,Trump,41
Marist,1199,2.9,-0.9,National,7,2024-03-28,IND,Kennedy,11
Marist,1199,2.9,-0.9,National,7,2024-03-28,IND,West,1
Marist,1199,2.9,-0.9,National,7,2024-03-28,GRE,Stein,2
Spry Strategies,709,1.5,0.2,Michigan,4,2024-03-28,DEM,Biden,43.7
Spry Strategies,709,1.5,0.2,Michigan,4,2024-03-28,REP,Trump,48
Spry Strategies,709,1.5,0.2,Michigan,4,2024-03-28,DEM,Biden,39.8
Spry Strategies,709,1.5,0.2,Michigan,4,2024-03-28,REP,Trump,43
Spry Strategies,709,1.5,0.2,Michigan,4,2024-03-28,IND,Kennedy,8.8
UpOne Insights/BSG,1000,NA,NA,National,3,2024-03-28,DEM,Biden,44
UpOne Insights/BSG,1000,NA,NA,National,3,2024-03-28,REP,Trump,46
Split Ticket,821,NA,NA,National,7,2024-03-28,DEM,Biden,40
Split Ticket,821,NA,NA,National,7,2024-03-28,REP,Trump,41
Split Ticket,821,NA,NA,National,7,2024-03-28,IND,Kennedy,16
Marquette Law School,868,3,-1.1,National,10,2024-03-28,DEM,Biden,50
Marquette Law School,868,3,-1.1,National,10,2024-03-28,REP,Trump,50
Marquette Law School,674,3,-1.1,National,10,2024-03-28,DEM,Biden,52
Marquette Law School,674,3,-1.1,National,10,2024-03-28,REP,Trump,48
Marquette Law School,868,3,-1.1,National,10,2024-03-28,DEM,Biden,38
Marquette Law School,868,3,-1.1,National,10,2024-03-28,REP,Trump,41
Marquette Law School,868,3,-1.1,National,10,2024-03-28,IND,Kennedy,14
Marquette Law School,868,3,-1.1,National,10,2024-03-28,IND,West,5
Marquette Law School,868,3,-1.1,National,10,2024-03-28,GRE,Stein,2
Marquette Law School,674,3,-1.1,National,10,2024-03-28,DEM,Biden,41
Marquette Law School,674,3,-1.1,National,10,2024-03-28,REP,Trump,41
Marquette Law School,674,3,-1.1,National,10,2024-03-28,IND,Kennedy,13
Marquette Law School,674,3,-1.1,National,10,2024-03-28,IND,West,4
Marquette Law School,674,3,-1.1,National,10,2024-03-28,GRE,Stein,2
Morning Consult,4000,1.9,-0.3,National,3,2024-03-27,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,National,3,2024-03-27,REP,Trump,44
Clarity,1080,1.6,-0.2,National,1,2024-03-27,DEM,Biden,46
Clarity,1080,1.6,-0.2,National,1,2024-03-27,REP,Trump,50
YouGov,1415,3,-1.1,National,9,2024-03-26,DEM,Biden,43
YouGov,1415,3,-1.1,National,9,2024-03-26,REP,Trump,44
YouGov,1415,3,-1.1,National,9,2024-03-26,IND,Kennedy,3
YouGov,1415,3,-1.1,National,9,2024-03-26,IND,West,0
YouGov,1415,3,-1.1,National,9,2024-03-26,GRE,Stein,1
Morning Consult,4000,1.9,-0.3,National,3,2024-03-26,DEM,Biden,44
Morning Consult,4000,1.9,-0.3,National,3,2024-03-26,REP,Trump,44
McLaughlin,2000,0.5,1.6,National,4,2024-03-26,DEM,Biden,44.9
McLaughlin,2000,0.5,1.6,National,4,2024-03-26,REP,Trump,46.5
McLaughlin,2000,0.5,1.6,National,4,2024-03-26,DEM,Biden,37.4
McLaughlin,2000,0.5,1.6,National,4,2024-03-26,REP,Trump,39.5
McLaughlin,2000,0.5,1.6,National,4,2024-03-26,IND,Kennedy,9.8
McLaughlin,2000,0.5,1.6,National,4,2024-03-26,IND,West,1.5
McLaughlin,2000,0.5,1.6,National,4,2024-03-26,GRE,Stein,1.7
McLaughlin,2000,0.5,1.6,National,4,2024-03-26,LIB,Mapstead,0.8
McLaughlin,1799,0.5,1.6,National,4,2024-03-26,DEM,Biden,48.3
McLaughlin,1799,0.5,1.6,National,4,2024-03-26,REP,Trump,45.4
McLaughlin,1799,0.5,1.6,National,4,2024-03-26,DEM,Biden,38.9
McLaughlin,1799,0.5,1.6,National,4,2024-03-26,REP,Trump,42.2
McLaughlin,1799,0.5,1.6,National,4,2024-03-26,IND,Kennedy,8.9
McLaughlin,1799,0.5,1.6,National,4,2024-03-26,IND,West,1.4
McLaughlin,1799,0.5,1.6,National,4,2024-03-26,GRE,Stein,1.6
McLaughlin,1799,0.5,1.6,National,4,2024-03-26,LIB,Mapstead,0.8
Bullfinch,800,NA,NA,Pennsylvania,4,2024-03-26,DEM,Biden,44
Bullfinch,800,NA,NA,Pennsylvania,4,2024-03-26,REP,Trump,41
Bullfinch,800,NA,NA,Pennsylvania,4,2024-03-26,IND,Kennedy,7
HarrisX,1010,1.5,-0.1,National,6,2024-03-25,DEM,Biden,50
HarrisX,1010,1.5,-0.1,National,6,2024-03-25,REP,Trump,50
HarrisX,1010,1.5,-0.1,National,6,2024-03-25,DEM,Biden,40
HarrisX,1010,1.5,-0.1,National,6,2024-03-25,REP,Trump,42
HarrisX,1010,1.5,-0.1,National,6,2024-03-25,IND,Kennedy,14
HarrisX,1010,1.5,-0.1,National,6,2024-03-25,GRE,Stein,2
HarrisX,1010,1.5,-0.1,National,6,2024-03-25,IND,West,2
Leger,786,2,0,National,9,2024-03-25,DEM,Biden,43
Leger,786,2,0,National,9,2024-03-25,REP,Trump,47
Leger,1000,2,0,National,9,2024-03-25,DEM,Biden,37
Leger,1000,2,0,National,9,2024-03-25,REP,Trump,41
Morning Consult,4000,1.9,-0.3,National,3,2024-03-25,DEM,Biden,44
Morning Consult,4000,1.9,-0.3,National,3,2024-03-25,REP,Trump,43
Beacon/Shaw,1094,2.8,-1.1,National,6,2024-03-25,DEM,Biden,38
Beacon/Shaw,1094,2.8,-1.1,National,6,2024-03-25,REP,Trump,43
Beacon/Shaw,1094,2.8,-1.1,National,6,2024-03-25,IND,Kennedy,12
Beacon/Shaw,1094,2.8,-1.1,National,6,2024-03-25,IND,West,2
Beacon/Shaw,1094,2.8,-1.1,National,6,2024-03-25,GRE,Stein,2
Beacon/Shaw,1094,2.8,-1.1,National,6,2024-03-25,DEM,Biden,45
Beacon/Shaw,1094,2.8,-1.1,National,6,2024-03-25,REP,Trump,50
Beacon/Shaw,1094,2.8,-1.1,National,6,2024-03-25,DEM,Harris,45
Beacon/Shaw,1094,2.8,-1.1,National,6,2024-03-25,REP,Trump,51
Quinnipiac,1407,2.8,-0.5,National,9,2024-03-25,DEM,Biden,48
Quinnipiac,1407,2.8,-0.5,National,9,2024-03-25,REP,Trump,45
Quinnipiac,1407,2.8,-0.5,National,9,2024-03-25,DEM,Biden,38
Quinnipiac,1407,2.8,-0.5,National,9,2024-03-25,REP,Trump,39
Quinnipiac,1407,2.8,-0.5,National,9,2024-03-25,IND,Kennedy,13
Quinnipiac,1407,2.8,-0.5,National,9,2024-03-25,IND,West,3
Quinnipiac,1407,2.8,-0.5,National,9,2024-03-25,GRE,Stein,4
PPIC,1084,2.5,-0.4,California,10,2024-03-25,DEM,Biden,54
PPIC,1084,2.5,-0.4,California,10,2024-03-25,REP,Trump,31
Morning Consult,5833,1.9,-0.3,National,3,2024-03-24,DEM,Biden,44
Morning Consult,5833,1.9,-0.3,National,3,2024-03-24,REP,Trump,43
J.L. Partners,1000,1.6,0.2,National,6,2024-03-24,DEM,Biden,39
J.L. Partners,1000,1.6,0.2,National,6,2024-03-24,REP,Trump,43
J.L. Partners,1000,1.6,0.2,National,6,2024-03-24,IND,Kennedy,7
J.L. Partners,1000,1.6,0.2,National,6,2024-03-24,GRE,Stein,1
J.L. Partners,1000,1.6,0.2,National,6,2024-03-24,IND,West,2
J.L. Partners,1000,1.6,0.2,National,6,2024-03-24,DEM,Biden,43
J.L. Partners,1000,1.6,0.2,National,6,2024-03-24,REP,Trump,46
J.L. Partners,1000,1.6,0.2,National,6,2024-03-24,DEM,M. Obama,44
J.L. Partners,1000,1.6,0.2,National,6,2024-03-24,REP,Trump,47
Fabrizio/GBAO,600,NA,NA,Arizona,6,2024-03-24,DEM,Biden,34
Fabrizio/GBAO,600,NA,NA,Arizona,6,2024-03-24,REP,Trump,39
Fabrizio/GBAO,600,NA,NA,Arizona,6,2024-03-24,IND,Kennedy,11
Fabrizio/GBAO,600,NA,NA,Arizona,6,2024-03-24,IND,West,2
Fabrizio/GBAO,600,NA,NA,Arizona,6,2024-03-24,LIB,Mapstead,1
Fabrizio/GBAO,600,NA,NA,Arizona,6,2024-03-24,GRE,Stein,1
Fabrizio/GBAO,600,NA,NA,Arizona,6,2024-03-24,DEM,Biden,37
Fabrizio/GBAO,600,NA,NA,Arizona,6,2024-03-24,REP,Trump,43
Fabrizio/GBAO,600,NA,NA,Arizona,6,2024-03-24,LIB,Mapstead,3
Fabrizio/GBAO,600,NA,NA,Arizona,6,2024-03-24,GRE,Stein,5
Fabrizio/GBAO,600,NA,NA,Arizona,6,2024-03-24,DEM,Biden,42
Fabrizio/GBAO,600,NA,NA,Arizona,6,2024-03-24,REP,Trump,47
Fabrizio/GBAO,600,NA,NA,Georgia,6,2024-03-24,DEM,Biden,35
Fabrizio/GBAO,600,NA,NA,Georgia,6,2024-03-24,REP,Trump,38
Fabrizio/GBAO,600,NA,NA,Georgia,6,2024-03-24,IND,Kennedy,8
Fabrizio/GBAO,600,NA,NA,Georgia,6,2024-03-24,IND,West,2
Fabrizio/GBAO,600,NA,NA,Georgia,6,2024-03-24,LIB,Mapstead,2
Fabrizio/GBAO,600,NA,NA,Georgia,6,2024-03-24,GRE,Stein,1
Fabrizio/GBAO,600,NA,NA,Georgia,6,2024-03-24,DEM,Biden,38
Fabrizio/GBAO,600,NA,NA,Georgia,6,2024-03-24,REP,Trump,42
Fabrizio/GBAO,600,NA,NA,Georgia,6,2024-03-24,LIB,Mapstead,4
Fabrizio/GBAO,600,NA,NA,Georgia,6,2024-03-24,GRE,Stein,2
Fabrizio/GBAO,600,NA,NA,Georgia,6,2024-03-24,DEM,Biden,43
Fabrizio/GBAO,600,NA,NA,Georgia,6,2024-03-24,REP,Trump,44
Fabrizio/GBAO,600,NA,NA,Michigan,6,2024-03-24,DEM,Biden,37
Fabrizio/GBAO,600,NA,NA,Michigan,6,2024-03-24,REP,Trump,39
Fabrizio/GBAO,600,NA,NA,Michigan,6,2024-03-24,IND,Kennedy,12
Fabrizio/GBAO,600,NA,NA,Michigan,6,2024-03-24,IND,West,2
Fabrizio/GBAO,600,NA,NA,Michigan,6,2024-03-24,LIB,Mapstead,1
Fabrizio/GBAO,600,NA,NA,Michigan,6,2024-03-24,GRE,Stein,2
Fabrizio/GBAO,600,NA,NA,Michigan,6,2024-03-24,DEM,Biden,40
Fabrizio/GBAO,600,NA,NA,Michigan,6,2024-03-24,REP,Trump,45
Fabrizio/GBAO,600,NA,NA,Michigan,6,2024-03-24,LIB,Mapstead,2
Fabrizio/GBAO,600,NA,NA,Michigan,6,2024-03-24,GRE,Stein,3
Fabrizio/GBAO,600,NA,NA,Michigan,6,2024-03-24,DEM,Biden,45
Fabrizio/GBAO,600,NA,NA,Michigan,6,2024-03-24,REP,Trump,48
Fabrizio/GBAO,600,NA,NA,North Carolina,6,2024-03-24,DEM,Biden,34
Fabrizio/GBAO,600,NA,NA,North Carolina,6,2024-03-24,REP,Trump,42
Fabrizio/GBAO,600,NA,NA,North Carolina,6,2024-03-24,IND,Kennedy,10
Fabrizio/GBAO,600,NA,NA,North Carolina,6,2024-03-24,IND,West,2
Fabrizio/GBAO,600,NA,NA,North Carolina,6,2024-03-24,LIB,Mapstead,1
