pollster,sample_size,numeric_grade,pollscore,transparency_score,end_date,party,answer,pct
Fabrizio/GBAO,1745,NA,NA,6,2024-02-28,DEM,Biden,45
Fabrizio/GBAO,1745,NA,NA,6,2024-02-28,REP,Trump,47
Kaiser Family Foundation,1072,2.5,-0.3,9.5,2024-02-28,DEM,Biden,47
Kaiser Family Foundation,1072,2.5,-0.3,9.5,2024-02-28,REP,Trump,44
YouGov,1498,3,-1.1,9,2024-02-27,DEM,Biden,44
YouGov,1498,3,-1.1,9,2024-02-27,REP,Trump,44
Morning Consult,4000,1.9,-0.3,3,2024-02-27,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-02-27,REP,Trump,44
Clarity,1026,1.6,-0.2,1,2024-02-27,DEM,Biden,42
Clarity,1026,1.6,-0.2,1,2024-02-27,REP,Trump,45
Clarity,1026,1.6,-0.2,1,2024-02-27,DEM,Biden,38
Clarity,1026,1.6,-0.2,1,2024-02-27,REP,Haley,35
Morning Consult,4000,1.9,-0.3,3,2024-02-26,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-02-26,REP,Trump,44
ActiVote,745,NA,NA,5,2024-02-26,DEM,Biden,49
ActiVote,745,NA,NA,5,2024-02-26,REP,Haley,51
ActiVote,999,NA,NA,5,2024-02-26,DEM,Biden,46.9
ActiVote,999,NA,NA,5,2024-02-26,REP,Trump,53.1
Morning Consult,6224,1.9,-0.3,3,2024-02-25,DEM,Biden,43
Morning Consult,6224,1.9,-0.3,3,2024-02-25,REP,Trump,44
Leger,1005,2,0,9,2024-02-25,DEM,Biden,36
Leger,1005,2,0,9,2024-02-25,REP,Trump,39
Leger,773,2,0,9,2024-02-25,DEM,Biden,42
Leger,773,2,0,9,2024-02-25,REP,Trump,45
Morning Consult,4000,1.9,-0.3,3,2024-02-24,DEM,Biden,43
Morning Consult,4000,1.9,-0.3,3,2024-02-24,REP,Trump,44
Morning Consult,4000,1.9,-0.3,3,2024-02-23,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-02-23,REP,Trump,43
HarrisX,3010,1.5,-0.1,6,2024-02-23,DEM,Biden,48
HarrisX,3010,1.5,-0.1,6,2024-02-23,REP,Trump,52
HarrisX,3010,1.5,-0.1,6,2024-02-23,DEM,Biden,40
HarrisX,3010,1.5,-0.1,6,2024-02-23,REP,Trump,42
HarrisX,3010,1.5,-0.1,6,2024-02-23,IND,Kennedy,14
HarrisX,3010,1.5,-0.1,6,2024-02-23,IND,West,3
HarrisX,3010,1.5,-0.1,6,2024-02-23,GRE,Stein,2
HarrisX/Harris Poll,2022,1.5,-0.1,7,2024-02-22,DEM,Biden,47
HarrisX/Harris Poll,2022,1.5,-0.1,7,2024-02-22,REP,Trump,53
HarrisX/Harris Poll,2022,1.5,-0.1,7,2024-02-22,DEM,Biden,37
HarrisX/Harris Poll,2022,1.5,-0.1,7,2024-02-22,REP,Trump,44
HarrisX/Harris Poll,2022,1.5,-0.1,7,2024-02-22,IND,Kennedy,18
HarrisX/Harris Poll,2022,1.5,-0.1,7,2024-02-22,DEM,Biden,36
HarrisX/Harris Poll,2022,1.5,-0.1,7,2024-02-22,REP,Trump,44
HarrisX/Harris Poll,2022,1.5,-0.1,7,2024-02-22,IND,Kennedy,17
HarrisX/Harris Poll,2022,1.5,-0.1,7,2024-02-22,IND,West,2
HarrisX/Harris Poll,2022,1.5,-0.1,7,2024-02-22,GRE,Stein,1
HarrisX/Harris Poll,2022,1.5,-0.1,7,2024-02-22,DEM,Biden,41
HarrisX/Harris Poll,2022,1.5,-0.1,7,2024-02-22,REP,Haley,39
Morning Consult,4000,1.9,-0.3,3,2024-02-22,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-02-22,REP,Trump,42
McLaughlin,2000,0.5,1.6,4,2024-02-22,DEM,Biden,43.7
McLaughlin,2000,0.5,1.6,4,2024-02-22,REP,Trump,45.9
McLaughlin,1724,0.5,1.6,4,2024-02-22,DEM,Biden,45.7
McLaughlin,1724,0.5,1.6,4,2024-02-22,REP,Trump,47.1
McLaughlin,2000,0.5,1.6,4,2024-02-22,DEM,Biden,34.7
McLaughlin,2000,0.5,1.6,4,2024-02-22,REP,Trump,38.8
McLaughlin,2000,0.5,1.6,4,2024-02-22,IND,Kennedy,10.9
McLaughlin,2000,0.5,1.6,4,2024-02-22,IND,West,2
McLaughlin,2000,0.5,1.6,4,2024-02-22,GRE,Stein,1.5
McLaughlin,2000,0.5,1.6,4,2024-02-22,LIB,Mapstead,1.1
McLaughlin,1724,0.5,1.6,4,2024-02-22,DEM,Biden,37.1
McLaughlin,1724,0.5,1.6,4,2024-02-22,REP,Trump,40.9
McLaughlin,1724,0.5,1.6,4,2024-02-22,IND,Kennedy,10.4
McLaughlin,1724,0.5,1.6,4,2024-02-22,IND,West,1.8
McLaughlin,1724,0.5,1.6,4,2024-02-22,GRE,Stein,1.3
McLaughlin,1724,0.5,1.6,4,2024-02-22,LIB,Mapstead,1
Bullfinch,1200,NA,NA,4,2024-02-22,DEM,Biden,37
Bullfinch,1200,NA,NA,4,2024-02-22,REP,Trump,41
Bullfinch,1000,NA,NA,4,2024-02-22,DEM,Biden,38
Bullfinch,1000,NA,NA,4,2024-02-22,REP,Trump,41
Morning Consult,4000,1.9,-0.3,3,2024-02-21,DEM,Biden,41
Morning Consult,4000,1.9,-0.3,3,2024-02-21,REP,Trump,43
YouGov,1360,3,-1.1,9,2024-02-20,DEM,Biden,42
YouGov,1360,3,-1.1,9,2024-02-20,REP,Trump,43
Morning Consult,4000,1.9,-0.3,3,2024-02-20,DEM,Biden,41
Morning Consult,4000,1.9,-0.3,3,2024-02-20,REP,Trump,44
Morning Consult,6321,1.9,-0.3,3,2024-02-19,DEM,Biden,41
Morning Consult,6321,1.9,-0.3,3,2024-02-19,REP,Trump,45
Quinnipiac,1421,2.8,-0.5,9,2024-02-19,DEM,Biden,49
Quinnipiac,1421,2.8,-0.5,9,2024-02-19,REP,Trump,45
Quinnipiac,1421,2.8,-0.5,9,2024-02-19,DEM,Biden,38
Quinnipiac,1421,2.8,-0.5,9,2024-02-19,REP,Trump,37
Quinnipiac,1421,2.8,-0.5,9,2024-02-19,IND,Kennedy,15
Quinnipiac,1421,2.8,-0.5,9,2024-02-19,IND,West,3
Quinnipiac,1421,2.8,-0.5,9,2024-02-19,GRE,Stein,3
Quinnipiac,1421,2.8,-0.5,9,2024-02-19,DEM,Biden,43
Quinnipiac,1421,2.8,-0.5,9,2024-02-19,REP,Haley,46
Quinnipiac,1421,2.8,-0.5,9,2024-02-19,DEM,Biden,35
Quinnipiac,1421,2.8,-0.5,9,2024-02-19,REP,Haley,27
Quinnipiac,1421,2.8,-0.5,9,2024-02-19,IND,Kennedy,24
Quinnipiac,1421,2.8,-0.5,9,2024-02-19,IND,West,5
Quinnipiac,1421,2.8,-0.5,9,2024-02-19,GRE,Stein,3
Morning Consult,4000,1.9,-0.3,3,2024-02-18,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-02-18,REP,Trump,45
Morning Consult,4000,1.9,-0.3,3,2024-02-17,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-02-17,REP,Trump,45
Morning Consult,4000,1.9,-0.3,3,2024-02-16,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-02-16,REP,Trump,45
HarrisX,3024,1.5,-0.1,6,2024-02-16,DEM,Biden,46
HarrisX,3024,1.5,-0.1,6,2024-02-16,REP,Trump,54
HarrisX,3024,1.5,-0.1,6,2024-02-16,DEM,Biden,36
HarrisX,3024,1.5,-0.1,6,2024-02-16,REP,Trump,44
HarrisX,3024,1.5,-0.1,6,2024-02-16,IND,Kennedy,15
HarrisX,3024,1.5,-0.1,6,2024-02-16,IND,West,3
HarrisX,3024,1.5,-0.1,6,2024-02-16,GRE,Stein,3
Rasmussen,868,2.1,-0.5,7,2024-02-15,DEM,Biden,41
Rasmussen,868,2.1,-0.5,7,2024-02-15,REP,Trump,47
Rasmussen,868,2.1,-0.5,7,2024-02-15,DEM,Biden,37
Rasmussen,868,2.1,-0.5,7,2024-02-15,REP,Trump,43
Rasmussen,868,2.1,-0.5,7,2024-02-15,IND,Kennedy,12
Morning Consult,4000,1.9,-0.3,3,2024-02-15,DEM,Biden,41
Morning Consult,4000,1.9,-0.3,3,2024-02-15,REP,Trump,44
Marquette Law School,787,3,-1.1,10,2024-02-15,DEM,Biden,49
Marquette Law School,787,3,-1.1,10,2024-02-15,REP,Trump,51
Marquette Law School,628,3,-1.1,10,2024-02-15,DEM,Biden,48
Marquette Law School,628,3,-1.1,10,2024-02-15,REP,Trump,52
Marquette Law School,787,3,-1.1,10,2024-02-15,DEM,Biden,42
Marquette Law School,787,3,-1.1,10,2024-02-15,REP,Haley,58
Marquette Law School,628,3,-1.1,10,2024-02-15,DEM,Biden,41
Marquette Law School,628,3,-1.1,10,2024-02-15,REP,Haley,59
Marquette Law School,787,3,-1.1,10,2024-02-15,DEM,Biden,39
Marquette Law School,787,3,-1.1,10,2024-02-15,REP,Trump,42
Marquette Law School,787,3,-1.1,10,2024-02-15,IND,Kennedy,15
Marquette Law School,787,3,-1.1,10,2024-02-15,IND,West,3
Marquette Law School,787,3,-1.1,10,2024-02-15,GRE,Stein,2
Marquette Law School,628,3,-1.1,10,2024-02-15,DEM,Biden,40
Marquette Law School,628,3,-1.1,10,2024-02-15,REP,Trump,43
Marquette Law School,628,3,-1.1,10,2024-02-15,IND,Kennedy,14
Marquette Law School,628,3,-1.1,10,2024-02-15,IND,West,1
Marquette Law School,628,3,-1.1,10,2024-02-15,GRE,Stein,1
Emerson,1225,2.9,-1.1,7,2024-02-14,DEM,Biden,44.1
Emerson,1225,2.9,-1.1,7,2024-02-14,REP,Trump,44.7
Emerson,1225,2.9,-1.1,7,2024-02-14,DEM,Biden,37.9
Emerson,1225,2.9,-1.1,7,2024-02-14,REP,Trump,40.2
Emerson,1225,2.9,-1.1,7,2024-02-14,IND,Kennedy,6.7
Emerson,1225,2.9,-1.1,7,2024-02-14,IND,West,1.4
Emerson,1225,2.9,-1.1,7,2024-02-14,GRE,Stein,1.3
Emerson,1225,2.9,-1.1,7,2024-02-14,DEM,Harris,42.7
Emerson,1225,2.9,-1.1,7,2024-02-14,REP,Trump,46
Emerson,1225,2.9,-1.1,7,2024-02-14,DEM,Whitmer,32.8
Emerson,1225,2.9,-1.1,7,2024-02-14,REP,Trump,45
Emerson,1225,2.9,-1.1,7,2024-02-14,DEM,Newsom,36
Emerson,1225,2.9,-1.1,7,2024-02-14,REP,Trump,46.1
Echelon Insights,1015,2.7,-0.8,9,2024-02-14,DEM,Biden,45
Echelon Insights,1015,2.7,-0.8,9,2024-02-14,REP,Trump,49
Echelon Insights,1015,2.7,-0.8,9,2024-02-14,DEM,Biden,37
Echelon Insights,1015,2.7,-0.8,9,2024-02-14,REP,Trump,42
Echelon Insights,1015,2.7,-0.8,9,2024-02-14,IND,Kennedy,8
Echelon Insights,1015,2.7,-0.8,9,2024-02-14,GRE,Stein,2
Echelon Insights,1015,2.7,-0.8,9,2024-02-14,IND,Manchin,2
Echelon Insights,1015,2.7,-0.8,9,2024-02-14,IND,West,2
Morning Consult,4000,1.9,-0.3,3,2024-02-14,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-02-14,REP,Trump,44
Big Data Poll,3005,1.1,0.2,7,2024-02-14,DEM,Biden,46.3
Big Data Poll,3005,1.1,0.2,7,2024-02-14,REP,Trump,53.7
Big Data Poll,2795,1.1,0.2,7,2024-02-14,DEM,Biden,46.4
Big Data Poll,2795,1.1,0.2,7,2024-02-14,REP,Trump,53.6
Big Data Poll,3005,1.1,0.2,7,2024-02-14,DEM,Biden,39.6
Big Data Poll,3005,1.1,0.2,7,2024-02-14,REP,Trump,46.7
Big Data Poll,2795,1.1,0.2,7,2024-02-14,DEM,Biden,40.6
Big Data Poll,2795,1.1,0.2,7,2024-02-14,REP,Trump,48
Big Data Poll,3005,1.1,0.2,7,2024-02-14,DEM,Biden,37.4
Big Data Poll,3005,1.1,0.2,7,2024-02-14,REP,Trump,44.3
Big Data Poll,3005,1.1,0.2,7,2024-02-14,IND,Kennedy,9.7
Big Data Poll,2795,1.1,0.2,7,2024-02-14,DEM,Biden,38.4
Big Data Poll,2795,1.1,0.2,7,2024-02-14,REP,Trump,45.3
Big Data Poll,2795,1.1,0.2,7,2024-02-14,IND,Kennedy,9.3
Big Data Poll,3005,1.1,0.2,7,2024-02-14,DEM,Biden,36.9
Big Data Poll,3005,1.1,0.2,7,2024-02-14,REP,Trump,45.1
Big Data Poll,3005,1.1,0.2,7,2024-02-14,IND,Kennedy,11.7
Big Data Poll,3005,1.1,0.2,7,2024-02-14,LIB,Mapstead,2.4
Big Data Poll,3005,1.1,0.2,7,2024-02-14,IND,West,1.6
Big Data Poll,3005,1.1,0.2,7,2024-02-14,GRE,Stein,2.3
Big Data Poll,2795,1.1,0.2,7,2024-02-14,DEM,Biden,37.9
Big Data Poll,2795,1.1,0.2,7,2024-02-14,REP,Trump,46
Big Data Poll,2795,1.1,0.2,7,2024-02-14,IND,Kennedy,10.9
Big Data Poll,2795,1.1,0.2,7,2024-02-14,LIB,Mapstead,2.1
Big Data Poll,2795,1.1,0.2,7,2024-02-14,IND,West,1.4
Big Data Poll,2795,1.1,0.2,7,2024-02-14,GRE,Stein,1.7
YouGov,1470,3,-1.1,9,2024-02-13,DEM,Biden,44
YouGov,1470,3,-1.1,9,2024-02-13,REP,Trump,44
Morning Consult,4000,1.9,-0.3,3,2024-02-13,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-02-13,REP,Trump,44
Morning Consult,4000,1.9,-0.3,3,2024-02-12,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-02-12,REP,Trump,44
Ipsos,1237,2.8,-0.9,9.5,2024-02-12,DEM,Biden,34
Ipsos,1237,2.8,-0.9,9.5,2024-02-12,REP,Trump,37
Morning Consult,6164,1.9,-0.3,3,2024-02-11,DEM,Biden,42
Morning Consult,6164,1.9,-0.3,3,2024-02-11,REP,Trump,43
Patriot Polling,1018,1.1,0.6,5,2024-02-10,DEM,Biden,45.8
Patriot Polling,1018,1.1,0.6,5,2024-02-10,REP,Trump,47.5
Redfield & Wilton Strategies,1220,1.8,0.4,9,2024-02-10,DEM,Biden,41
Redfield & Wilton Strategies,1220,1.8,0.4,9,2024-02-10,REP,Trump,42
Redfield & Wilton Strategies,1220,1.8,0.4,9,2024-02-10,IND,Kennedy,8
Morning Consult,4000,1.9,-0.3,3,2024-02-10,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-02-10,REP,Trump,44
Morning Consult,4000,1.9,-0.3,3,2024-02-09,DEM,Biden,41
Morning Consult,4000,1.9,-0.3,3,2024-02-09,REP,Trump,44
YouGov,869,3,-1.1,9,2024-02-09,DEM,Biden,44
YouGov,869,3,-1.1,9,2024-02-09,REP,Trump,45
Morning Consult,4000,1.9,-0.3,3,2024-02-08,DEM,Biden,41
Morning Consult,4000,1.9,-0.3,3,2024-02-08,REP,Trump,45
Cygnal,1501,2.1,-1.1,4,2024-02-08,DEM,Biden,45.8
Cygnal,1501,2.1,-1.1,4,2024-02-08,REP,Trump,47
Cygnal,1501,2.1,-1.1,4,2024-02-08,DEM,Biden,39.1
Cygnal,1501,2.1,-1.1,4,2024-02-08,REP,Trump,40.8
Cygnal,1501,2.1,-1.1,4,2024-02-08,IND,Kennedy,13
Change Research,1534,1.4,0.6,5,2024-02-08,DEM,Biden,40
Change Research,1534,1.4,0.6,5,2024-02-08,REP,Trump,47
Change Research,1534,1.4,0.6,5,2024-02-08,DEM,Biden,33
Change Research,1534,1.4,0.6,5,2024-02-08,REP,Trump,41
Morning Consult,4000,1.9,-0.3,3,2024-02-07,DEM,Biden,40
Morning Consult,4000,1.9,-0.3,3,2024-02-07,REP,Trump,46
AtlasIntel,1637,2.7,-0.8,6,2024-02-07,DEM,Biden,42.3
AtlasIntel,1637,2.7,-0.8,6,2024-02-07,REP,Trump,43.9
AtlasIntel,1637,2.7,-0.8,6,2024-02-07,IND,Kennedy,5.2
AtlasIntel,1637,2.7,-0.8,6,2024-02-07,IND,West,0.1
AtlasIntel,1637,2.7,-0.8,6,2024-02-07,DEM,Biden,41
AtlasIntel,1637,2.7,-0.8,6,2024-02-07,REP,Haley,23
AtlasIntel,1637,2.7,-0.8,6,2024-02-07,IND,Kennedy,11.4
AtlasIntel,1637,2.7,-0.8,6,2024-02-07,IND,West,0.5
AtlasIntel,1637,2.7,-0.8,6,2024-02-07,DEM,M. Obama,41.6
AtlasIntel,1637,2.7,-0.8,6,2024-02-07,REP,Trump,39
AtlasIntel,1637,2.7,-0.8,6,2024-02-07,IND,Kennedy,5.1
AtlasIntel,1637,2.7,-0.8,6,2024-02-07,IND,West,0
Ipsos,1076,2.8,-0.9,9.5,2024-02-07,DEM,Biden,35
Ipsos,1076,2.8,-0.9,9.5,2024-02-07,REP,Trump,33
Ipsos,1076,2.8,-0.9,9.5,2024-02-07,DEM,Biden,26
Ipsos,1076,2.8,-0.9,9.5,2024-02-07,REP,Haley,30
Kaiser Family Foundation,1055,2.5,-0.3,9.5,2024-02-07,DEM,Biden,37
Kaiser Family Foundation,1055,2.5,-0.3,9.5,2024-02-07,REP,Trump,41
YouGov,1399,3,-1.1,9,2024-02-06,DEM,Biden,43
YouGov,1399,3,-1.1,9,2024-02-06,REP,Trump,44
Morning Consult,6138,1.9,-0.3,3,2024-02-06,DEM,Biden,40
Morning Consult,6138,1.9,-0.3,3,2024-02-06,REP,Trump,45
Morning Consult,4000,1.9,-0.3,3,2024-02-05,DEM,Biden,41
Morning Consult,4000,1.9,-0.3,3,2024-02-05,REP,Trump,44
Morning Consult,4000,1.9,-0.3,3,2024-02-04,DEM,Biden,41
Morning Consult,4000,1.9,-0.3,3,2024-02-04,REP,Trump,44
YouGov,1765,3,-1.1,9,2024-02-04,DEM,Biden,42
YouGov,1765,3,-1.1,9,2024-02-04,REP,Trump,44
Morning Consult,2001,1.9,-0.3,3,2024-02-04,DEM,Biden,42
Morning Consult,2001,1.9,-0.3,3,2024-02-04,REP,Trump,44
Florida Atlantic University/Mainstreet Research,1180,NA,NA,6,2024-02-03,DEM,Biden,37.1
Florida Atlantic University/Mainstreet Research,1180,NA,NA,6,2024-02-03,REP,Trump,41.2
Florida Atlantic University/Mainstreet Research,917,NA,NA,6,2024-02-03,DEM,Biden,40.5
Florida Atlantic University/Mainstreet Research,917,NA,NA,6,2024-02-03,REP,Trump,44.5
Morning Consult,4000,1.9,-0.3,3,2024-02-03,DEM,Biden,41
Morning Consult,4000,1.9,-0.3,3,2024-02-03,REP,Trump,44
TIPP,1266,1.8,-0.4,3,2024-02-02,DEM,Biden,41
TIPP,1266,1.8,-0.4,3,2024-02-02,REP,Trump,43
TIPP,1266,1.8,-0.4,3,2024-02-02,DEM,Biden,34
TIPP,1266,1.8,-0.4,3,2024-02-02,REP,Trump,40
TIPP,1266,1.8,-0.4,3,2024-02-02,IND,Kennedy,8
TIPP,1266,1.8,-0.4,3,2024-02-02,IND,West,2
TIPP,1266,1.8,-0.4,3,2024-02-02,GRE,Stein,1
TIPP,1266,1.8,-0.4,3,2024-02-02,LIB,Mapstead,1
TIPP,1266,1.8,-0.4,3,2024-02-02,IND,Manchin,3
SurveyUSA,1048,2.8,-1.3,8,2024-02-02,DEM,Biden,44
SurveyUSA,1048,2.8,-1.3,8,2024-02-02,REP,Trump,49
SurveyUSA,1048,2.8,-1.3,8,2024-02-02,DEM,Biden,40
SurveyUSA,1048,2.8,-1.3,8,2024-02-02,REP,Trump,45
SurveyUSA,1048,2.8,-1.3,8,2024-02-02,IND,Haley,13
SurveyUSA,1048,2.8,-1.3,8,2024-02-02,DEM,Biden,36
SurveyUSA,1048,2.8,-1.3,8,2024-02-02,REP,Trump,43
SurveyUSA,1048,2.8,-1.3,8,2024-02-02,IND,Haley,11
SurveyUSA,1048,2.8,-1.3,8,2024-02-02,IND,Kennedy,9
SurveyUSA,1048,2.8,-1.3,8,2024-02-02,DEM,Biden,36
SurveyUSA,1048,2.8,-1.3,8,2024-02-02,REP,Trump,41
SurveyUSA,1048,2.8,-1.3,8,2024-02-02,IND,Haley,10
SurveyUSA,1048,2.8,-1.3,8,2024-02-02,IND,Kennedy,10
SurveyUSA,1048,2.8,-1.3,8,2024-02-02,IND,West,1
Morning Consult,4000,1.9,-0.3,3,2024-02-02,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-02-02,REP,Trump,44
Morning Consult,4000,1.9,-0.3,3,2024-02-01,DEM,Biden,41
Morning Consult,4000,1.9,-0.3,3,2024-02-01,REP,Trump,45
Marist,1441,2.9,-0.9,7,2024-02-01,DEM,Biden,48
Marist,1441,2.9,-0.9,7,2024-02-01,REP,Trump,47
Marist,1441,2.9,-0.9,7,2024-02-01,DEM,Biden,46
Marist,1441,2.9,-0.9,7,2024-02-01,REP,Haley,45
Morning Consult,4000,1.9,-0.3,3,2024-01-31,DEM,Biden,41
Morning Consult,4000,1.9,-0.3,3,2024-01-31,REP,Trump,45
McLaughlin,1000,0.5,1.6,4,2024-01-31,DEM,Biden,43
McLaughlin,1000,0.5,1.6,4,2024-01-31,REP,Trump,47
McLaughlin,1000,0.5,1.6,4,2024-01-31,DEM,Harris,42
McLaughlin,1000,0.5,1.6,4,2024-01-31,REP,Trump,50
McLaughlin,1000,0.5,1.6,4,2024-01-31,DEM,Biden,34
McLaughlin,1000,0.5,1.6,4,2024-01-31,REP,Trump,39
McLaughlin,1000,0.5,1.6,4,2024-01-31,IND,Kennedy,9
McLaughlin,1000,0.5,1.6,4,2024-01-31,IND,West,2
McLaughlin,1000,0.5,1.6,4,2024-01-31,IND,Manchin,2
McLaughlin,1000,0.5,1.6,4,2024-01-31,GRE,Stein,2
YouGov,1486,3,-1.1,9,2024-01-30,DEM,Biden,43
YouGov,1486,3,-1.1,9,2024-01-30,REP,Trump,42
Morning Consult,4000,1.9,-0.3,3,2024-01-30,DEM,Biden,41
Morning Consult,4000,1.9,-0.3,3,2024-01-30,REP,Trump,45
Civiqs,1217,2.4,-0.2,8,2024-01-30,DEM,Biden,44
Civiqs,1217,2.4,-0.2,8,2024-01-30,REP,Trump,44
Hart/POS,1000,2.6,-0.7,4,2024-01-30,DEM,Biden,42
Hart/POS,1000,2.6,-0.7,4,2024-01-30,REP,Trump,47
Hart/POS,1000,2.6,-0.7,4,2024-01-30,DEM,Biden,36
Hart/POS,1000,2.6,-0.7,4,2024-01-30,REP,Haley,45
CNN/SSRS,983,2.8,-0.6,10,2024-01-30,DEM,Biden,45
CNN/SSRS,983,2.8,-0.6,10,2024-01-30,REP,Trump,49
CNN/SSRS,983,2.8,-0.6,10,2024-01-30,DEM,Biden,39
CNN/SSRS,983,2.8,-0.6,10,2024-01-30,REP,Haley,52
UMass Amherst/YouGov,1064,2.4,-0.4,9,2024-01-30,DEM,Biden,39
UMass Amherst/YouGov,1064,2.4,-0.4,9,2024-01-30,REP,Trump,43
UMass Amherst/YouGov,1064,2.4,-0.4,9,2024-01-30,IND,Kennedy,9
YouGov,850,3,-1.1,9,2024-01-30,DEM,Biden,44
YouGov,850,3,-1.1,9,2024-01-30,REP,Trump,45
YouGov,847,3,-1.1,9,2024-01-30,DEM,Biden,39
YouGov,847,3,-1.1,9,2024-01-30,REP,Haley,38
Morning Consult,4000,1.9,-0.3,3,2024-01-29,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-01-29,REP,Trump,44
Emerson,1260,2.9,-1.1,7,2024-01-29,DEM,Biden,44.6
Emerson,1260,2.9,-1.1,7,2024-01-29,REP,Trump,45.5
Emerson,1260,2.9,-1.1,7,2024-01-29,DEM,Biden,36.7
Emerson,1260,2.9,-1.1,7,2024-01-29,REP,Haley,38.2
Emerson,1260,2.9,-1.1,7,2024-01-29,DEM,Biden,39.2
Emerson,1260,2.9,-1.1,7,2024-01-29,REP,Trump,41.1
Emerson,1260,2.9,-1.1,7,2024-01-29,IND,Kennedy,4.9
Emerson,1260,2.9,-1.1,7,2024-01-29,GRE,Stein,0.8
Emerson,1260,2.9,-1.1,7,2024-01-29,IND,West,0.8
Emerson,1260,2.9,-1.1,7,2024-01-29,DEM,Biden,36.9
Emerson,1260,2.9,-1.1,7,2024-01-29,REP,Trump,41.7
Emerson,1260,2.9,-1.1,7,2024-01-29,IND,Haley,11.8
YouGov,1069,3,-1.1,9,2024-01-29,DEM,Biden,44
YouGov,1069,3,-1.1,9,2024-01-29,REP,Trump,45
YouGov,1069,3,-1.1,9,2024-01-29,DEM,Biden,41
YouGov,1069,3,-1.1,9,2024-01-29,REP,Trump,42
YouGov,1069,3,-1.1,9,2024-01-29,DEM,Biden,40
YouGov,1069,3,-1.1,9,2024-01-29,REP,Haley,35
Quinnipiac,1650,2.8,-0.5,9,2024-01-29,DEM,Biden,50
Quinnipiac,1650,2.8,-0.5,9,2024-01-29,REP,Trump,44
Quinnipiac,1650,2.8,-0.5,9,2024-01-29,DEM,Biden,39
Quinnipiac,1650,2.8,-0.5,9,2024-01-29,REP,Trump,37
Quinnipiac,1650,2.8,-0.5,9,2024-01-29,IND,Kennedy,14
Quinnipiac,1650,2.8,-0.5,9,2024-01-29,IND,West,3
Quinnipiac,1650,2.8,-0.5,9,2024-01-29,GRE,Stein,2
Quinnipiac,1650,2.8,-0.5,9,2024-01-29,DEM,Biden,42
Quinnipiac,1650,2.8,-0.5,9,2024-01-29,REP,Haley,47
Quinnipiac,1650,2.8,-0.5,9,2024-01-29,DEM,Biden,36
Quinnipiac,1650,2.8,-0.5,9,2024-01-29,REP,Haley,29
Quinnipiac,1650,2.8,-0.5,9,2024-01-29,IND,Kennedy,21
Quinnipiac,1650,2.8,-0.5,9,2024-01-29,IND,West,3
Quinnipiac,1650,2.8,-0.5,9,2024-01-29,GRE,Stein,2
Morning Consult,4000,1.9,-0.3,3,2024-01-28,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-01-28,REP,Trump,44
Leger,1004,2,0,9,2024-01-28,DEM,Biden,36
Leger,1004,2,0,9,2024-01-28,REP,Trump,37
Big Village,1017,1.2,1.7,9,2024-01-28,DEM,Biden,33.7
Big Village,1017,1.2,1.7,9,2024-01-28,REP,Trump,36.3
Big Village,1017,1.2,1.7,9,2024-01-28,IND,Kennedy,9.8
Big Village,1017,1.2,1.7,9,2024-01-28,IND,West,1
Big Village,837,1.2,1.7,9,2024-01-28,DEM,Biden,38.1
Big Village,837,1.2,1.7,9,2024-01-28,REP,Trump,37.6
Big Village,837,1.2,1.7,9,2024-01-28,IND,Kennedy,10.4
Big Village,837,1.2,1.7,9,2024-01-28,IND,West,1.3
Big Village,744,1.2,1.7,9,2024-01-28,DEM,Biden,41.5
Big Village,744,1.2,1.7,9,2024-01-28,REP,Trump,38.8
Big Village,744,1.2,1.7,9,2024-01-28,IND,Kennedy,10
Big Village,744,1.2,1.7,9,2024-01-28,IND,West,0.8
Lord Ashcroft Polls,8076,NA,NA,6,2024-01-28,DEM,Biden,40
Lord Ashcroft Polls,8076,NA,NA,6,2024-01-28,REP,Trump,40
Lord Ashcroft Polls,4067,NA,NA,6,2024-01-28,DEM,Biden,38
Lord Ashcroft Polls,4067,NA,NA,6,2024-01-28,REP,Haley,27
Lord Ashcroft Polls,10192,NA,NA,6,2024-01-28,DEM,Biden,35
Lord Ashcroft Polls,10192,NA,NA,6,2024-01-28,REP,Trump,39
Lord Ashcroft Polls,4988,NA,NA,6,2024-01-28,DEM,Biden,37
Lord Ashcroft Polls,4988,NA,NA,6,2024-01-28,REP,DeSantis,28
